ID_CENTRO;ID_NODO;COORDENADA_X;COORDENADA_Y;T0;T1;T2;T3;T4;T5;T6;T7;T8;T9;T10;T11;T12;T13;T14;T15;T16;T17;T18;T19;T20;T21;T22;T23;T24;T25
0;2783;93;72.77274956000001;26.122564428999997;3.4025292229999993;17.082352124;15.775184743999999;17.147803056000004;8.132022687000001;23.876873644000007;12.926352242;18.660037846;13.582188572;25.147800180999997;26.437068611;15.3131316;19.562034289999996;24.413956563000003;18.215444724000005;17.098650622999997;23.748437634000002;13.502143749;12.04854248;40.082936116999996;33.400190501;24.991809136999997;42.142899281;20.408144259;29.26397842
1;4105;45;48.77274956;6.632467013999999;25.764078267000002;18.547337744;10.680272513999999;36.431648556;19.496040567999998;21.579627064000004;20.815387692;20.326862446;18.766127922000003;29.374713241;7.018024336000001;17.67207348;9.048591536;22.116709983;13.159747884;14.079849442999999;18.252918544000003;17.458333989;16.214468370000002;49.268046686999995;31.102943931;22.694562567;51.328009851000004;39.691989759;38.44908899
2;644;40;49.77274956;5.287820943999999;27.003656917;16.465418034000002;12.419229723999997;37.671227206;20.221372058;20.204396774000006;22.893814222000003;18.244942736000002;20.844554452;28.727508971;5.831136326;16.113608890000002;6.966671825999999;20.741479693000002;11.700002374;15.390562592999999;18.922241894000003;19.066216159;17.85736864;49.489152157;29.727713640999998;21.319332276999997;51.549115321;40.931568409;38.67019446
3;2509;51;78.77274956000001;18.819829309;17.649374667;10.603951063999999;10.065442369999998;28.316944956000004;10.867089808000001;20.662475464000003;16.553009042;12.467661585999998;17.208845372000003;28.774456981;17.146821251000002;9.685688876;11.437550270000001;21.199558383000003;6.864563301999999;5.495881943;13.621255734;6.723033609000001;12.24597333;43.709592916999995;30.185792320999997;21.777410966999998;45.769556081000005;31.577286159;32.89063522
4;2301;26;49.77274956;6.701329784999999;26.761479557;16.305752734000002;16.805402324;37.429049856;19.979194697999997;15.828797994;25.665113942;18.172048536000002;24.352248212000003;27.924318291;5.981917567000001;13.523450689999999;10.692796727000001;16.365880912999998;16.015827854;19.776735193;23.308414494;19.261873919000003;22.553952440000003;48.685961477;25.352114860999997;16.943733497;50.745924641;40.689391049;37.86700378
5;2400;66;48.77274956;14.762611129000001;19.700904927;21.490752404000002;7.964784894;29.745670296000004;13.654877848;25.100710084000006;13.329119472;21.971430826;11.961714581999999;23.678488021;14.275737440999999;20.99131866;15.155934960000002;25.637793003000002;16.640114904;13.049000542999998;19.615566664000003;15.117172449;10.476819809;41.679091047;34.624026951;26.215645586999997;43.739054211;33.006011499;30.86013335
6;4045;17;76.77274956000001;16.011829429;18.714476007000002;8.258749187;18.255714474;29.382046296000002;11.932191148000001;13.187354403999999;17.618110392000002;10.12504499;18.273946722;25.431970381;14.427847580999998;5.47644714;12.073330680000002;13.724437323;9.809786486;12.767155823;16.278813063999998;11.214870369;15.072810089999999;44.774694267;22.710671271;14.302289907000002;46.834657431000004;32.642387499;33.95573657
7;4016;48;80.77274956000001;17.313808259;16.947616897;8.872085994999999;11.852519823999998;27.615187186000004;10.165332040000001;18.946075094000005;15.851251282;10.735796515999999;16.507087612;28.072699211;15.535007121;7.969288508000001;11.636789460000001;19.483158013;7.690129473999999;5.934396094999999;13.250950214;8.398300761;13.30595098;43.007835156999995;28.469391951;20.061010596999996;45.067798311000004;30.875528389000003;32.18887746
8;3531;25;41.77274956;8.247274928;26.463075277;16.007348464;19.925689264;37.130645576;19.680790427999998;11.933009363999998;22.329787162000002;17.873644266;20.456459572;24.028529651;4.42371477;13.22504641;13.813083670000001;12.470092283;17.211567164000005;20.515755103;24.027412334;18.963469649;22.82140936;44.790172837;21.456326220999998;13.047944857000001;46.850136001;40.390986779;33.97121514
9;4453;59;51.77274956;11.910193430000001;20.175246507;17.873056664;5.09144075;30.842816796000005;13.539377788000001;25.683296224000006;15.764449082;18.353735086;13.966928132;27.557066941;13.099622291;18.07043736;11.724716990000001;26.220379143000002;13.022419164;9.431304802999998;15.997870914;12.809789348999999;10.125290125;44.136148637;35.206613081;26.798231726999997;46.196111801;34.103157999000004;33.31719094
