ID_NODO;COORDENADA_X;COORDENADA_Y;T0;T1;T2;T3;T4;T5;T6;T7;T8;T9;T10;T11;T12;T13;T14;T15;T16;T17;T18;T19;T20;T21;T22;T23;T24;T25
0;43;67;17.230084558999998;30.422398443;15.856501861;15.446771224;42.994524299;19.569302160000003;31.082285642;27.432394256000002;18.752323020000002;28.049680076;43.255157524000005;17.351040119;16.016981644;8.81362728;32.137572362;5.8768362;11.4930831;18.825352556;17.406301020000004;18.513709685000002;64.154257556;43.915024019;31.034897344999997;68.373203939;46.70185338;51.785446257000004
3;72;14;27.588526199;24.362919302999998;27.481818300999997;23.502534784;36.935045159;14.534795639999999;19.595716802;15.666971996;30.15703638;12.900290276;17.422768384;25.900836598999998;25.403678283999998;30.341927818;20.651003522;27.943332722;26.94748668;35.939909876;22.399229160000004;20.064069425000003;45.657256676;32.428455179;19.548328504999997;49.876203059;40.64237424;33.288445377
5;102;64;36.735798359;8.2535823;26.489600161;21.913764064;25.133337659000002;13.5425775;34.308705782000004;13.727988536;29.164818240000002;19.534702316;34.740179764000004;38.693975039;24.411460144;29.349709678;35.36399250200001;26.951114582000002;25.95526854;34.947691735999996;21.407011020000002;18.944341025;55.639279796000004;47.141444159;34.261317485;59.858226179;28.84066674;43.270468497
6;43;78;20.586444299;25.538247603;13.140835801;15.906772684;38.110373458999995;14.68515132;26.422161782;22.548243416000002;15.32273112;23.165529236;38.371006684;19.783277879;11.356857783999999;11.245865038;27.477448501999998;4.15377318;10.49559222;17.102289536;13.420650539999999;19.235030225000003;59.270106716;39.254900159;26.374773485;63.489053098999996;41.81770254;46.901295417
16;67;72;24.878154839;22.802216282999996;20.831572560999998;12.564778864;35.050754339;9.02037726;33.818736542;19.812212096000003;23.506790640000002;20.429497916;35.634975364000006;27.425866439;18.753432544;18.435792837999998;34.87402326200001;15.818676062;7.4067699;21.442103036;9.021761699999999;5.4058872;56.534075396;46.651474919;33.771348245;60.753021779;38.75808342;44.165264097000005
18;7;30;26.435919959;42.522480123;27.010515481;40.913081704;55.094605979;31.669383840000002;19.443141062;33.950031896;29.906336640000003;31.183350176;35.370722164;25.166336339;23.297020744;31.689697197999998;20.498427782;28.045003742000002;32.41692522;38.527473176;30.863993340000004;36.219262744999995;63.940316576;32.275879439;19.395752764999997;68.159262959;58.80193506;51.571505277
19;40;55;7.0608726;34.756557603;18.748535941;13.585264444;47.328683459;23.90346132;28.167414542;29.865827216000003;21.845585640000003;29.354273216;40.398800044000005;10.719251219;19.487562064;5.433148440000001;29.222701261999998;12.082360322;17.05328028;23.647741376;22.544177880000003;20.237822705000003;66.587690516;41.000152919;28.120026245;70.80663689900001;51.03601254;54.218879217
20;77;37;25.533768119;23.503934942999997;26.622833941;20.896094884;36.076060799;13.67581128;24.845611142;13.828603315999999;29.29805202;5.664614159999999;25.277085124;24.621166799;24.544693924;29.343179098;25.900897861999997;27.084348362000004;26.08850232;35.080925516;21.540244800000004;17.499552785000002;47.015503076;37.678349519;24.798222844999998;51.234449459;39.78338988;34.646691777
21;34;72;21.137359618999998;28.855472762999998;11.581188541;19.385898604;41.427598618999994;18.002376480000002;27.745797962;25.865468576;15.4590054;26.482754396;41.688231844;20.611267858999998;12.599703904;12.073855018000001;28.801084682;8.415108779999999;12.56263764;24.310223456;17.196985980000004;20.788614305000003;62.587331876;40.578536339;27.698409664999996;66.80627825900001;45.1349277;50.218520577
22;47;18;19.013599859;29.299952223;26.000352540999998;27.566749924;41.872078079;19.471828560000002;15.125525402;20.604004916;28.896173700000002;17.837323196;22.024695184;18.652770658999998;22.286857804;25.231026598;16.180812122;27.034840802;31.40676228;37.517310236;27.336262080000004;25.001102345000003;50.594289596;27.958263779;15.078137105;54.813235979;45.57940716;38.225478297
34;7;54;18.170506619;29.859968582999997;14.348003941;28.250570164;42.432094439;19.0068723;14.501520482;26.869964396000004;17.243825100000002;25.635615236;29.822987224;15.856274038999999;10.634509204;19.027185658;15.556807202;15.382492201999998;19.75441368;25.864961636;18.201481800000003;23.556751205;58.392581636;27.334258859000002;14.454132184999999;62.611528019;46.13942352;46.023770337
38;49;16;20.528213039;27.903854343;26.559800580999998;27.043469824;40.475980199;18.075730680000003;15.684973442;19.207907036;29.45562174;16.441225316;20.628597304;20.095825739;22.846305844;26.399776078;16.740260162;27.594288842;30.48842172;38.076758276;25.9401642;23.605004465;49.198191716000004;28.517711819000002;15.637585145;53.417138099;44.183309279999996;36.829380417
41;7;67;23.025382499;33.148423263;17.636458621;31.539024844;45.720549119;22.295326980000002;19.390160282;30.158419076;20.532279780000003;30.775704896;35.317741384;21.878854138999998;13.922963884;22.315640337999998;20.445447001999998;18.670946882000003;23.04286836;29.153416315999998;21.489936480000004;26.845205885000002;63.887335796;32.222898659;19.342771985;68.106282179;49.4278782;51.518524497
