ID_NODO;COORDENADA_X;COORDENADA_Y;T0;T1;T2;T3;T4;T5;T6;T7;T8;T9;T10;T11;T12;T13;T14;T15;T16;T17;T18;T19;T20;T21;T22;T23;T24;T25
0;43;67;12.200239979;22.531003802999997;11.967814801000001;11.538570964;32.177048939;14.368392239999999;22.637489942;19.970425376;13.9315236;20.237941436;32.401440664000006;12.835964699000002;11.627123403999999;6.698381640000001;23.439457202;4.17376494;8.37417;13.018052635999998;12.9831594;13.585122844999999;47.149799456000004;32.463128339;22.649033765;50.334749819;35.102465699999996;38.807703057000005
3;72;14;19.962573479;18.048238382999997;20.399157961;16.887427504;27.694283519000003;10.657703759999999;14.211547082;11.424873115999999;22.0234194;9.25256616;13.482152044;19.151566139;18.291493084;22.253215557999997;15.013514342;20.314524902000002;19.58742492;26.563871455999998;16.32689886;14.323635245;33.726563516;24.037185479;14.223090905;36.911513879;30.61970028;25.384467117
5;102;64;26.001126419;6.290006699999999;19.921673881;15.534682504000001;19.158080639;10.180219679999999;25.284261122;9.7557444;21.54593532;14.221858496;26.385357724;28.903173299;17.814009004;21.775731477999997;26.086228381999998;19.837040822000002;19.10994084;26.086387375999998;15.84941478;13.846151165;41.133716516;35.109899519;25.295804944999997;44.318666879;22.0834974;32.791620117
6;43;78;14.975020619;18.735610982999997;10.06893198;11.522290684;28.381656119000002;10.572999419999999;19.317316502;16.175032556;11.63024424;16.442548616;28.606047844;14.805346439000001;8.30694996;8.45406258;20.119283762;2.96415516;7.489466279999999;11.808442856;9.98619924;13.415006045;43.354406636;29.142954899;19.328860324999997;46.539356999;31.30707288;35.012310237
16;67;72;18.127038539;17.018284083;15.784884301;9.3856257;26.330029499000002;6.6659148;24.687585962;14.457705656;17.409145740000003;14.725221716;26.888720944;20.477510399;13.677219424;13.619202358;25.489553221999998;11.294036762;5.34756174;15.434483696;6.5880925800000005;4.04546094;41.637079736000004;34.513224359;24.699129784999997;44.822030099;29.25544626;33.294983337000005
18;7;30;19.138599299;30.290391723;19.218274260999998;28.614025504;39.936436859;22.127780160000004;14.303993162;24.739444196000004;21.18198306;22.567137236;26.587691644;18.395052419;16.040182024;22.453039618;15.105960422;19.809749162000003;22.67257572;27.195996716;21.628818480000003;24.969786785;47.041134596;24.129631559;14.315536985000001;50.226084959;42.86185362;38.699038197
19;40;55;5.02571514;25.730722803;13.766358061;10.26348042;35.376767939;17.568111240000004;20.196970322;21.123115256000002;15.88382418;21.031316636;30.300871084;7.7374575000000005;14.033462464;4.04877924;20.998937582;8.68651596;12.646806360000001;16.895045275999998;16.828248540000004;14.898828544999999;48.852095156;30.022608719;20.208514145;52.037045518999996;38.3021847;40.509998757000005
20;77;37;19.281161939;17.698968663;20.049888240999998;15.493554364000001;27.345013799;10.30843404;17.949133202;10.053866939999999;21.674149680000003;4.218649919999999;19.050229804;18.265785359;17.942223364;21.862222678;18.751100462;19.965255182000003;19.2381552;26.214601736;15.97762914;12.805762265;34.640319536;27.774771599;17.960677025;37.825269899;30.27043056;26.298223137
21;34;72;15.157917719;21.328216562999998;8.63262258;14.897908924000001;30.974261699;13.165605;20.029249742;18.767638136000002;11.40054756;19.035154196;31.198653424;14.988243538999999;8.871519959999999;8.63695968;20.831217002;5.99526876;9.661685460000001;17.070729835999998;12.666643319999999;15.938979365;45.947012216;29.854888139;20.040793564999998;49.131962578999996;33.89967846;37.604915817000006
22;47;18;14.056898999;21.496287303;19.260621961;20.044997944000002;31.142332439;14.10575268;11.220435782;14.872922035999999;21.22433076;12.700615076;16.721169484;13.721392799;16.082529724;17.835958257999998;12.022403042;19.852096862000003;22.42832388;26.676562796;19.77494778;17.771684165;37.174612436000004;21.046074179;11.231979605;40.359562799;34.0677492;28.832516037
34;7;54;13.139039939;21.969823802999997;10.897706341000001;20.293457584;31.615868939000002;13.80721224;10.457360282;19.409245376;12.86141514;18.289710716000002;22.310265124;11.966630579;7.7196141;14.132471698;11.259327542000001;11.489181241999999;14.3520078;18.875428795999998;13.30825056;16.649218865;42.763708076;20.282998679000002;10.4689041;45.948658439;34.5412857;34.421611677
38;49;16;15.086272439;20.705417762999996;19.749816481;19.544606884;30.351462899;13.31488314;11.709630301999999;14.082052496;21.713525280000002;11.909745536;15.930299944;14.750766239;16.571724244;18.865331698;12.511597562;20.341291382;22.2446043;27.705936236;18.984078240000002;16.980814625;36.383742896;21.535268699;11.721174125000001;39.568693259;33.27687966;28.041646497
41;7;67;16.716290698999998;24.416376482999997;13.344259021000001;22.740010264000002;34.062421619;16.253764920000002;14.255902082;21.855798056;15.30796782;22.123314116;26.539600564;16.438621139000002;10.16616678;16.579024378;15.057869342;13.935733921999999;16.79856048;21.321981475999998;15.75480324;19.095771545;46.993043516;24.081540479;14.267445904999999;50.177993879;36.98783838;38.650947117
46;40;52;3.89580156;26.860636383;14.896271641;11.372239264000001;36.506681519;18.698024820000004;20.866506482;22.231874096000002;17.01373776;19.901403056;29.170957504;6.60754392;15.163376044;5.178692820000001;21.668473742;9.81642954;13.7555652;18.003804115999998;17.937007380000004;15.834213244999999;49.624400456000004;30.692144879;20.878050305;52.809350819;39.43209828;41.282304057000005
48;49;88;16.593149639;18.297411902999997;7.284108839999999;11.170776604;27.943457039000002;10.13480034;18.553890302;15.736833476;7.96113924;16.004349536;28.167848764;17.238916859;7.54352376;11.505246238;19.355857562;7.31648184;7.20868986;11.456928776;9.63583866;12.976806965;42.916207556;28.379528699;18.565434124999996;46.101157919;30.8688738;34.574111157000004
58;96;42;23.581960378999998;16.393122303000002;20.084686921;15.773200384;26.289250319;10.34323272;20.729964362;1.92809106;21.70894836;5.358455939999999;21.831060964;23.410233598999998;17.977022043999998;21.938744518;21.531931622;20.000053862;19.27295388;26.249400416;16.01242782;14.009164205;33.893589056;30.555602759;20.741508184999997;37.078539419;29.214667079999998;25.551492657
63;26;37;6.66196404;28.151908383;17.079790920999997;20.263326964;37.797953519;19.989296820000003;12.068941202;22.073598596000004;19.04349972;19.901291636;23.921846044;6.326457840000001;13.901698684;13.140722878;12.870908462000001;16.457612942;20.53409238;25.057513376;19.490335140000003;22.831303445000003;44.375288996;21.894579599;12.080485025000002;47.560239359;40.72337028;36.033192597
65;41;46;4.37895306;29.046073983;17.210527741;12.911042584;38.256073678999996;20.954326740000003;19.200385982;22.354115756000002;19.327993860000003;19.833101756;27.894779524;4.89469152;17.477632144;7.32893268;20.002353241999998;12.130685642;15.5746842;20.294597696;19.547362380000003;17.373629585;48.348222476000004;29.026024379;19.211929804999997;51.533172839;41.18149044;40.006126077000005
68;43;46;4.71662238;28.618052223;16.653687481000002;13.248711904;38.264097359;20.455440660000004;19.658041562;22.691785076000002;18.7711536;19.336619396;27.131124184;5.3523471;16.920791884;6.565277340000001;20.460008822;11.573845381999998;15.8577876;20.501670236;19.885031700000003;17.711298905000003;47.584567136000004;29.483679959;19.669585384999998;50.769517499;41.18951412;39.242470737000005
85;43;79;15.318979079;18.391652522999998;9.72497352;11.866249144000001;28.037697659000003;10.229040959999999;18.973358042;15.831074095999998;11.28628578;16.098590156;28.262089384;15.149304899;7.9629915;8.79802104;19.775325302;3.30811362;7.2576310799999995;12.152401315999999;9.64224078;13.071047585;43.010448176;28.798996439;18.984901864999998;46.195398538999996;30.96311442;34.668351777000005
90;63;72;16.771541339;18.426559382999997;17.193159600999998;8.09188218;27.738304799;8.0741901;26.095861262;15.865980956;18.75532314;16.133497016;28.296996244;19.122013198999998;15.085494724;12.263705158;26.897828521999998;9.96768414;4.580078159999999;16.039343156;7.34928942;5.45373624;43.045355036000004;35.921499659;26.107405084999996;46.230305399;30.66372156;34.703258637000005
