;ID_NODO;COORDENADA_X;COORDENADA_Y;T0;T1;T2;T3;T4;T5;T6;T7;T8;T9;T10;T11;T12;T13;T14;T15;T16;T17;T18;T19;T20;T21;T22;T23;T24;T25
0;0;43;67;11.762204460000001;20.583383820000005;11.188851;11.019964020000002;31.85055654;13.969548960000001;22.149848699999996;19.824413520000004;13.3517034;20.070970500000005;32.028082319999996;12.27191514;11.253765060000001;6.28144572;22.414170239999997;4.08321222;8.293177199999999;12.29703474;12.584316120000002;13.36704306;46.47946476;31.659297779999996;21.888175499999996;49.24811742;34.04257349999999;37.42547603999999
1;3;72;14;19.52453796;16.1006184;19.62019416;16.368820559999996;27.36779112;10.25886048;13.723905839999997;11.27886126;21.443599200000005;9.08559522;13.1087937;18.58751658;17.91813474;21.836279640000004;13.98822738;20.22397218;19.50643212;25.84285355999999;15.92805558;14.105555459999998;33.05622882;23.233354920000004;13.462232639999996;35.82488148;29.559808079999996;24.002240099999998
2;5;102;64;25.5630909;4.3423867199999995;19.14271008;15.016075559999999;18.831588240000002;9.781376400000001;24.796619879999994;9.609732539999998;20.966115120000005;14.054887560000001;26.011999380000006;28.339123739999998;17.44065066;21.358795560000008;25.060941419999995;19.746488100000004;19.02894804;25.365369479999995;15.450571499999997;13.62807138;40.463381819999995;34.30606896;24.534946679999997;43.23203448;21.0236052;31.409393100000003
3;6;43;78;14.536985099999997;16.787991;9.289968179999999;11.00368374;28.05516372;10.17415614;18.82967526;16.0290207;11.050424040000001;16.27557768;28.232689499999996;14.241296879999997;7.9335916200000005;8.037126659999998;19.0939968;2.87360244;7.40847348;11.08742496;9.58735596;13.196926260000001;42.684071939999995;28.339124339999998;18.568002059999998;45.4527246;30.247180679999992;33.630083219999996
4;16;67;72;17.689003019999998;15.0706641;15.0059205;8.86701876;26.003537100000003;6.26707152;24.199944719999998;14.3116938;16.829325540000003;14.558250780000002;26.5153626;19.91346084;13.30386108;13.20226644;24.464266260000002;11.20348404;5.26656894;14.7134658;6.189249300000001;3.82738116;40.96674504000001;33.7093938;23.93827152;43.73539770000002;28.19555406;31.912756320000003
5;18;7;30;18.70056378;28.34277174;18.439310459999998;28.09541856;39.609944459999994;21.72893688;13.816351919999999;24.59343234;20.60216286;22.400166300000002;26.2143333;17.83100286;15.66682368;22.036103699999998;14.08067346;19.71919644;22.59158292;26.47497882;21.2299752;24.751707000000003;46.37079990000002;23.325801000000006;13.554678719999998;49.13945256000002;41.80196142;37.316811179999995
6;19;40;55;4.58767962;23.783102820000007;12.987394259999999;9.744873479999999;35.05027554;17.169267959999996;19.709329079999996;20.977103400000004;15.304003980000003;20.864345699999998;29.927512739999997;7.173407940000001;13.66010412;3.6318433199999998;19.97365062;8.59596324;12.56581356;16.174027380000002;16.42940526;14.680748759999997;48.18176045999999;29.218778160000003;19.44765588;50.95041312;37.242292500000005;39.12777173999999
7;20;77;37;18.843126419999997;15.75134868;19.27092444;14.97494742;27.0185214;9.90959076;17.461491959999996;9.907855080000001;21.094329480000006;4.05167898;18.676871459999997;17.701735799999998;17.56886502;21.445286760000002;17.7258135;19.87470246;19.1571624;25.493583839999992;15.57878586;12.587682480000002;33.96998484;26.970941040000003;17.199818759999996;36.73863750000001;29.210538359999997;24.91599612
8;21;34;72;14.719882199999999;19.380596580000006;7.853658779999999;14.379301980000001;30.6477693;12.766761720000002;19.541608500000002;18.62162628;10.820727360000001;18.868183260000006;30.825295079999997;14.42419398;8.49816162;8.22002376;19.80593004;5.904716039999999;9.58069266;16.349711940000002;12.26780004;15.720899579999998;45.27667751999999;29.05105758;19.2799353;48.04533018;32.83978626;36.22268879999999
9;22;47;18;13.61886348;19.54866732;18.481658159999995;19.526391;30.815840039999998;13.706909399999999;10.732794539999997;14.726910179999999;20.644510559999997;12.53364414;16.34781114;13.15734324;15.709171379999997;17.41902234;10.997116079999998;19.761544139999998;22.34733108;25.9555449;19.3761045;17.55360438;36.504277740000006;20.242243620000004;10.471121339999996;39.27293040000001;33.007857;27.45028902
