ID_NODO;COORDENADA_X;COORDENADA_Y;T0;T1;T2;T3;T4;T5;T6;T7;T8;T9;T10;T11;T12;T13;T14;T15;T16;T17;T18;T19;T20;T21;T22;T23;T24;T25
0;43;67;16.24932394;28.61181191;14.99727583;14.69168373;43.52078038;19.1431428;29.84444079;27.31726555;18.21250301;27.76757154;43.64909204;16.68184699;15.26969282;8.391328422;30.8387548;5.478799358;11.23623078;17.2992637;17.04572466;18.58262026;63.9874073;43.34498894;30.04506898;67.51080598;46.61330421;51.46912834
3;72;14;26.66263804;22.27867613;26.80561915;22.56884151;37.1876446;14.05154814;18.59362263;15.22970557;29.05266929;12.2770176;17.12009282;25.16931613;24.45115622;30.0482923;19.58793664;27.73100854;25.98899838;35.62659532;22.01197878;19.07300008;44.93653808;32.09417078;18.79425082;48.45993676;40.28016843;32.41825912
5;102;64;35.47188274;6.483303167;26.07258403;20.79839103;25.75505572;13.31851302;33.51056919;13.14055813;28.31963417;19.17008736;35.05160786;38.38548055;23.7181211;29.31525718;34.5048832;26.99797342;25.25596326;34.8935602;21.27894366;18.33996496;55.38992312;47.01111734;33.71119738;58.9133218;28.84757955;42.87164416
6;43;78;20.01267226;23.39524355;12.64918213;15.51444963;38.30421202;13.92657444;25.04527815;22.10069719;15.07204325;22.55100318;38.43252368;19.26541939;10.47053018;10.72909528;26.03959216;4.198426958;9.97257564;16.0188913;13.40833572;18.39108058;58.77083894;38.5458263;25.24590634;62.29423762;41.39673585;46.25255998
16;67;72;24.0497623;20.84597681;20.46662647;11.79421275;35.75494528;8.66906076;32.68691151;19.55143045;22.71367661;20.00173644;35.88325694;26.89655155;18.11216354;18.25589182;33.68122552;15.35467198;7.32241188;20.97625516;8.86597608;5.159301695;56.2215722;46.18745966;32.8875397;59.74497088;38.84746911;43.70329324
18;7;30;26.3051608;40.33915283;26.27775985;40.18503249;55.2481213;30.87048372;19.06952829;34.13747707;29.49298703;31.1847891;36.34488164;23.77058911;22.5411254;31.36632364;20.0638423;27.70157266;32.18328042;36.94462666;30.48746448;35.33498986;63.84430958;32.57007644;19.27015648;67.36770826;58.34064513;51.32603062
19;40;55;6.357623981;33.13045301;18.22629067;13.43821881;48.03942148;23.6617839;27.34062447;29.87757295;21.69720071;28.57245918;40.84816778;9.733505471;18.62604014;5.072977902;28.33493848;11.9056414;17.36352246;23.2340824;22.67502582;20.19201532;66.67017074;40.84117262;27.54125266;70.19356942;51.13194531;54.15189178
20;77;37;25.46338414;22.08300149;26.60994451;20.71866243;36.99196996;13.8558735;24.26664141;13.68186859;28.85699465;5.607569104;25.80768008;24.39493177;24.25548158;29.85261766;25.26095542;27.5353339;25.79332374;35.43092068;21.81630414;17.70986572;46.61572922;37.76718956;24.4672696;50.1391279;40.08449379;34.09745026
21;34;72;20.53097002;26.82905057;10.52969947;18.90298923;41.73801904;17.36038146;26.22145245;25.53450421;14.84702621;25.9848102;41.8663307;19.82836201;11.64670448;11.2920379;27.21576646;7.960517258;12.5568336;22.83817192;16.97736222;20.51487406;62.20464596;39.7220006;26.42208064;65.72804464;44.83054287;49.686367
22;47;18;18.48902398;27.28628669;25.26980581;27.15555015;42.19525516;19.0591587;14.57772501;20.23731613;28.48503299;17.28462816;22.4447207;17.67713581;21.53317136;25.36369576;15.57203902;26.69361862;30.99660894;35.93667262;27.01958934;24.08061064;49.94414864;28.07827316;14.7783532;53.46754732;45.28777899;37.42586968
